url,titol,preu_eur,ubicacio,superficie_construida_m2,superficie_util_m2,habitacions,banys,planta,referencia,data_extraccio
https://www.pisos.com/alquilar/piso-ciutat_vella_la_barceloneta08003-62597459183_109200/,,3100,,110 m²,,,,,ut1651041,2026-04-06
https://www.pisos.com/alquilar/piso-la_dreta_de_eixample08010-62571556850_101800/,,4700,,260 m²,,,,1ª,I-048ZVR-W-048ZVR,2026-04-06
https://www.pisos.com/alquilar/piso-sant_marti_el_poblenou08005-62506775244_108900/,,1100,,70 m²,,1,,1ª,0803-005370,2026-04-06
https://www.pisos.com/alquilar/piso-la_dreta_de_eixample08010-62537120788_101800/,,4500,,188 m²,,4,,,I-048ZV8-W-048ZV8,2026-04-06
https://www.pisos.com/alquilar/piso-la_dreta_de_eixample08010-62580579715_101800/,,3500,,210 m²,,3,,1ª,I-048ZW9-W-048ZW9,2026-04-06
https://www.pisos.com/alquilar/piso-el_raval08001-62572243010_101800/,,3300,,120 m²,,3,,1ª,I-048ZRO-W-048ZRO,2026-04-06
https://www.pisos.com/alquilar/piso-la_dreta_de_eixample08010-62528693403_101800/,,3700,,170 m²,,5,,1ª,I-048ZUV-W-048ZUV,2026-04-06
https://www.pisos.com/alquilar/piso-la_dreta_de_eixample08010-62539477859_101800/,,3700,,260 m²,,4,,2ª,I-048ZWU-W-048ZWU,2026-04-06
https://www.pisos.com/alquilar/piso-sant_pere_santa_caterina_la_ribera08010-62577681781_109100/,,8000,,209 m²,,3,,2ª,301503,2026-04-06
https://www.pisos.com/alquilar/atico-pedralbes08034-62514203727_109100/,,7000,,200 m²,,4,,4ª,301532,2026-04-06
https://www.pisos.com/alquilar/casa_adosada-la_vila_de_gracia08012-62590477791_108900/,,4500,,150 m²,,3,,,1136,2026-04-06
https://www.pisos.com/alquilar/piso-sant_pere_santa_caterina_la_ribera08010-62507742139_101800/,,4200,,210 m²,,4,,5ª,I-048XI4-W-048XI4,2026-04-06
https://www.pisos.com/alquilar/piso-el_barri_gotic08002-52505944312_104700/,,1300,,50 m²,,2,,,94821,2026-04-06
https://www.pisos.com/alquilar/piso-sant_marti-62556435778_106700/,,6500,,175 m²,,3,,,PIS_164,2026-04-06
https://www.pisos.com/alquilar/piso-la_dreta_de_eixample08010-62507534340_109200/,,1200,,47 m²,,,,,ut1694836,2026-04-06
https://www.pisos.com/alquilar/piso-el_barri_gotic08002-62516785342_109200/,,1880,,65 m²,,,,,ut1686447,2026-04-06
https://www.pisos.com/alquilar/piso-la_dreta_de_eixample08010-62569042456_109200/,,1200,,37 m²,,,,,ut1694831,2026-04-06
https://www.pisos.com/alquilar/apartamento-sant_gervasi_la_bonanova08022-62535396812_100500/,,2118,,84 m²,,3,,4ª,HA0068-VD/10871,2026-04-06
https://www.pisos.com/alquilar/piso-ciutat_vella_la_barceloneta08003-62571889427_101800/,,2125,,40 m²,,2,,,I-048Y44-W-048Y44,2026-04-06
https://www.pisos.com/alquilar/piso-sant_pere_santa_caterina_la_ribera08003-62583462204_101800/,,3800,,115 m²,,3,,4ª,I-048Y41-W-048Y41,2026-04-06
https://www.pisos.com/alquilar/piso-la_sagrada_familia08025-62502431910_101800/,,2500,,80 m²,,3,,,I-048Y3X-W-048Y3X,2026-04-06
https://www.pisos.com/alquilar/piso-el_barri_gotic08002-62551154450_101800/,,2195,,60 m²,,1,,4ª,I-048Y43-W-048Y43,2026-04-06
https://www.pisos.com/alquilar/piso-el_barri_gotic08002-62532762555_101800/,,3075,,80 m²,,2,,,I-048Y47-W-048Y47,2026-04-06
https://www.pisos.com/alquilar/piso-sants_montjuic_hostafrancs08014-62543637325_109200/,,1610,,25 m²,,,,,ut1510706,2026-04-06
https://www.pisos.com/alquilar/piso-el_poble_sec08004-62567697841_109200/,,1455,,60 m²,,,,,ut1633631,2026-04-06
https://www.pisos.com/alquilar/piso-la_dreta_de_eixample08010-62548137128_101800/,,10000,,183 m²,,3,,,3795,2026-04-06
https://www.pisos.com/alquilar/piso-pedralbes08034-62508065563_101800/,,4800,,136 m²,,3,,,3719,2026-04-06
https://www.pisos.com/alquilar/piso-la_dreta_de_eixample08010-62543129528_101800/,,11500,,154 m²,,2,,,3796,2026-04-06
https://www.pisos.com/alquilar/casa-vallvidrera_el_tibidabo_les_planes08017-62564079466_101800/,,7500,,332 m²,,5,,,3785,2026-04-06
https://www.pisos.com/alquilar/atico-sant_gervasi_galvany08021-62579285866_101800/,,9000,,266 m²,,5,,,1477,2026-04-06
https://www.pisos.com/alquilar/piso-sant_gervasi_galvany08021-62559594076_101800/,,6100,,280 m²,,6,,,887,2026-04-06
https://www.pisos.com/alquilar/piso-les_tres_torres08017-62507015502_101800/,,7850,,250 m²,,5,,,3041,2026-04-06
https://www.pisos.com/alquilar/piso-el_fort_pienc08013-62566966752_101800/,,2300,,95 m²,,3,,,I-048XT4-W-048XT4,2026-04-06
https://www.pisos.com/alquilar/piso-antiga_esquerra_de_eixample08036-62516170362_101800/,,2250,,85 m²,,2,,1ª,I-048XSK-W-048XSK,2026-04-06
https://www.pisos.com/alquilar/piso-la_dreta_de_eixample08010-62554060609_101800/,,4000,,220 m²,,5,,,I-0480DM-W-0480DM,2026-04-06
https://www.pisos.com/alquilar/piso-el_putxet_el_farro08006-62537832814_101800/,,2900,,174 m²,,5,,,I-02ULTK-W-02ULTK,2026-04-06
https://www.pisos.com/alquilar/piso-el_camp_en_grassot_gracia_nova08025-62509668522_101800/,,2300,,130 m²,,4,,4ª,I-048X0R-W-048X0R,2026-04-06
https://www.pisos.com/alquilar/piso-sant_pere_santa_caterina_la_ribera08003-62517674400_109200/,,900,,60 m²,,,,,ut1584952,2026-04-06
https://www.pisos.com/alquilar/piso-el_raval08001-62501402135_109200/,,1151,,56 m²,,,,,ut751584,2026-04-06
https://www.pisos.com/alquilar/piso-eixample_sant_antoni08015-62555937159_109200/,,1800,,50 m²,,,,,ut1038069,2026-04-06
https://www.pisos.com/alquilar/piso-la_dreta_de_eixample08007-62547421093_109300/,,4995,,160 m²,,3,,3ª,4587,2026-04-06
https://www.pisos.com/alquilar/piso-sant_gervasi_la_bonanova08017-62551854692_101800/,,7800,,200 m²,,4,,,714,2026-04-06
https://www.pisos.com/alquilar/piso-el_barri_gotic08002-62570084910_101800/,,3100,,90 m²,,2,,1ª,I-048VQY-W-048VQY,2026-04-06
https://www.pisos.com/alquilar/piso-sant_pere_santa_caterina_la_ribera08003-62562402831_101800/,,2875,,70 m²,,2,,2ª,I-048VR9-W-048VR9,2026-04-06
https://www.pisos.com/alquilar/piso-el_fort_pienc08013-62543079156_109200/,,1853,,88 m²,,,,,ut681535,2026-04-06
https://www.pisos.com/alquilar/piso-la_dreta_de_eixample08009-62576634124_101800/,,2750,,120 m²,,3,,1ª,I-048VCB-W-048VCB,2026-04-06
https://www.pisos.com/alquilar/piso-el_fort_pienc08013-62548409961_101800/,,2500,,85 m²,,2,,5ª,I-048UJC-W-048UJC,2026-04-06
https://www.pisos.com/alquilar/piso-el_raval08001-54229758046_104700/,,1000,,45 m²,,2,,,65912,2026-04-06
https://www.pisos.com/alquilar/piso-el_barri_gotic08002-62564346229_101800/,,1481,,58 m²,,1,,2ª,I-048U3B-W-048U3B,2026-04-06
https://www.pisos.com/alquilar/piso-les_corts_barrio08028-62522663806_101800/,,1754,,50 m²,,1,,4ª,I-048U3K-W-048U3K,2026-04-06
https://www.pisos.com/alquilar/piso-la_dreta_de_eixample08010-62595721788_101800/,,2600,,95 m²,,2,,1ª,I-048U3N-W-048U3N,2026-04-06
https://www.pisos.com/alquilar/duplex-vallvidrera_el_tibidabo_les_planes08035-62537339401_101800/,,2560,,125 m²,,3,,1ª,I-048TK6-W-048TK6,2026-04-06
https://www.pisos.com/alquilar/piso-eixample_sant_antoni08015-62590148529_109200/,,2300,,70 m²,,,,,ut1643117,2026-04-06
https://www.pisos.com/alquilar/piso-antiga_esquerra_de_eixample08011-62578151271_109200/,,1600,,90 m²,,,,,ut1629073,2026-04-06
https://www.pisos.com/alquilar/piso-la_vila_de_gracia08012-62568681211_109200/,,1550,,50 m²,,,,,ut1334596,2026-04-06
https://www.pisos.com/alquilar/piso-sants_montjuic_sants08028-62566509558_109200/,,850,,25 m²,,,,,ut968726,2026-04-06
https://www.pisos.com/alquilar/piso-les_corts_barrio08014-62543117645_109200/,,1700,,50 m²,,,,,ut1611701,2026-04-06
https://www.pisos.com/alquilar/piso-la_vila_de_gracia08012-62528526949_109200/,,1550,,70 m²,,,,,ut1534897,2026-04-06
https://www.pisos.com/alquilar/piso-el_camp_de_arpa_del_clot08041-62525509369_109200/,,1250,,85 m²,,,,,ut1683715,2026-04-06
https://www.pisos.com/alquilar/piso-la_sagrada_familia08025-62598395903_109200/,,890,,30 m²,,,,,ut746719,2026-04-06
https://www.pisos.com/alquilar/piso-sants_badal-62508181301_109200/,,850,,28 m²,,,,,ut1619288,2026-04-06
https://www.pisos.com/alquilar/piso-sants_montjuic_hostafrancs08014-62528831103_109200/,,1050,,70 m²,,,,,ut1378555,2026-04-06
https://www.pisos.com/alquilar/piso-sants_montjuic_sants08028-62573619642_109200/,,850,,25 m²,,,,,ut1623292,2026-04-06
https://www.pisos.com/alquilar/atico-el_parc_la_llacuna_del_poblenou08018-62550638846_101800/,,4950,,183 m²,,4,,11ª,I-048O7A-W-048O7A,2026-04-06
https://www.pisos.com/alquilar/piso-sant_marti_el_poblenou08005-62580600202_109200/,,1200,,65 m²,,,,,ut761452,2026-04-06
https://www.pisos.com/alquilar/piso-sant_pere_santa_caterina_la_ribera08003-62510429673_109200/,,1350,,35 m²,,,,,ut1493790,2026-04-06
https://www.pisos.com/alquilar/piso-el_poble_sec08004-62513973504_109200/,,1750,,74 m²,,,,,ut1573815,2026-04-06
https://www.pisos.com/alquilar/piso-el_poble_sec08004-62577662088_109200/,,1750,,74 m²,,,,,ut1573809,2026-04-06
https://www.pisos.com/alquilar/estudio-el_fort_pienc08013-54173112322_104700/,,1540,,40 m²,,,,,658978,2026-04-06
https://www.pisos.com/alquilar/estudio-el_baix_guinardo08024-62553952271_100500/,,850,,40 m²,,,,Bajo,EXP13452/8930,2026-04-06
https://www.pisos.com/alquilar/piso-la_vila_de_gracia08012-50025303320_141200/,,2300,,87 m²,,2,,Bajo,002659,2026-04-06
https://www.pisos.com/alquilar/piso-el_barri_gotic08002-62543545533_101800/,,2500,,116 m²,,3,,1ª,I-048R38-W-048R38,2026-04-06
https://www.pisos.com/alquilar/apartamento-sarria_sant_gervasi_sarria08034-62555956154_106700/,,4200,,76 m²,,3,,,Sarria Spacious,2026-04-06
https://www.pisos.com/alquilar/apartamento-el_putxet_el_farro08023-62540849126_106700/,,3800,,110 m²,,2,,,Urban Town Suites Terrace,2026-04-06
https://www.pisos.com/alquilar/piso-sant_marti-62557880229_106700/,,4200,,120 m²,,3,,,Vila Olimpica Pool,2026-04-06
https://www.pisos.com/alquilar/piso-barcelona_capital_eixample-62527421984_106700/,,4200,,150 m²,,3,,,The living apartment,2026-04-06
https://www.pisos.com/alquilar/piso-barcelona_capital_eixample-62564369149_106700/,,3700,,55 m²,,2,,,Carla Penthouse Terrace,2026-04-06
https://www.pisos.com/alquilar/apartamento-el_putxet_el_farro08023-62581754063_106700/,,3800,,74 m²,,2,,,Urban Town,2026-04-06
https://www.pisos.com/alquilar/apartamento-barcelona_capital_eixample-62552112678_106700/,,3700,,65 m²,,2,,,Central Passeig,2026-04-06
https://www.pisos.com/alquilar/piso-barcelona_capital_eixample-62524726758_106700/,,4500,,180 m²,,4,,,Central Place Premium,2026-04-06
https://www.pisos.com/alquilar/apartamento-barcelona_capital_eixample-62565536817_106700/,,4400,,94 m²,,4,,,Lou 4 Bedroom,2026-04-06
https://www.pisos.com/alquilar/piso-sant_marti-62558698191_106700/,,3700,,70 m²,,2,,,Market Suites,2026-04-06
https://www.pisos.com/alquilar/piso-barcelona_capital_eixample-62532394040_106700/,,3700,,80 m²,,2,,,Claris Suits II,2026-04-06
https://www.pisos.com/alquilar/apartamento-sant_marti-62567964404_106700/,,4200,,91 m²,,3,,,The Poblenou,2026-04-06
https://www.pisos.com/alquilar/piso-barcelona_capital_eixample-62536315758_106700/,,4500,,210 m²,,4,,,CENTRAL PREMIUM,2026-04-06
https://www.pisos.com/alquilar/piso-barcelona_capital_eixample-62555187231_106700/,,3500,,60 m²,,1,,,Central Place III,2026-04-06
https://www.pisos.com/alquilar/piso-barcelona_capital_eixample-62598026517_106700/,,3800,,91 m²,,2,,,CENTRAL PLACE,2026-04-06
https://www.pisos.com/alquilar/piso-barcelona_capital_eixample-62548162577_106700/,,4200,,75 m²,,3,,,Tucson Suites II,2026-04-06
https://www.pisos.com/alquilar/apartamento-barcelona_capital_eixample-62577514371_106700/,,3800,,80 m²,,2,,,Urban Town Suites III,2026-04-06
https://www.pisos.com/alquilar/piso-les_corts_barrio-62520851100_106700/,,3700,,60 m²,,2,,,Andrea Penthouse Terrace,2026-04-06
https://www.pisos.com/alquilar/apartamento-barcelona_capital_eixample-62516433159_106700/,,3500,,60 m²,,1,,,Penthouse Passeig,2026-04-06
https://www.pisos.com/alquilar/piso-sant_gervasi_galvany08006-62586491131_106700/,,3700,,95 m²,,2,,,loft david,2026-04-06
https://www.pisos.com/alquilar/apartamento-les_corts_barrio-62537683056_106700/,,3700,,80 m²,,2,,,George New,2026-04-06
https://www.pisos.com/alquilar/piso-ciutat_vella_la_barceloneta08003-62570404886_109200/,,2200,,70 m²,,,,,ut1379615,2026-04-06
https://www.pisos.com/alquilar/piso-el_putxet_el_farro08006-62593368806_101800/,,2400,,89 m²,,1,,2ª,I-048R8C-W-048R8C,2026-04-06
https://www.pisos.com/alquilar/piso-el_clot08026-62512284315_109200/,,2000,,75 m²,,,,,ut1552240,2026-04-06
https://www.pisos.com/alquilar/piso-eixample_sant_antoni08015-62581900004_109200/,,1240,,41 m²,,,,,ut1523316,2026-04-06
https://www.pisos.com/alquilar/piso-el_raval08001-62513463377_109200/,,1350,,37 m²,,,,,ut1617781,2026-04-06
https://www.pisos.com/alquilar/piso-sants_montjuic_sants08028-61710837476_109200/,,850,,25 m²,,,,,ut1623293,2026-04-06
https://www.pisos.com/alquilar/piso-sants_montjuic_sants08028-61762867810_109200/,,850,,25 m²,,,,,ut1623294,2026-04-06
https://www.pisos.com/alquilar/piso-sants_montjuic_sants08028-61723698091_109200/,,850,,25 m²,,,,,ut1623291,2026-04-06
https://www.pisos.com/alquilar/piso-sants_montjuic_sants08028-61755845803_109200/,,850,,25 m²,,,,,ut976455,2026-04-06
https://www.pisos.com/alquilar/piso-la_dreta_de_eixample08037-61707779785_109200/,,3800,,200 m²,,,,,ut1636379,2026-04-06
https://www.pisos.com/alquilar/atico-antiga_esquerra_de_eixample08011-61701149152_108900/,,1760,,103 m²,,3,,6ª,0800-005361,2026-04-06
https://www.pisos.com/alquilar/piso-el_poble_sec08004-61700551997_109200/,,3300,,90 m²,,,,,ut1437146,2026-04-06
https://www.pisos.com/alquilar/piso-antiga_esquerra_de_eixample08011-61753319603_109200/,,1050,,50 m²,,,,,ut1662831,2026-04-06
https://www.pisos.com/alquilar/piso-el_fort_pienc08013-61740344611_109200/,,1750,,80 m²,,,,,ut1592250,2026-04-06
https://www.pisos.com/alquilar/piso-la_vila_de_gracia08012-61672068098_109200/,,2200,,80 m²,,,,,ut1545658,2026-04-06
https://www.pisos.com/alquilar/piso-la_vila_de_gracia08012-61744890400_109200/,,1900,,65 m²,,,,,ut1553338,2026-04-06
https://www.pisos.com/alquilar/piso-la_vila_de_gracia08012-61727522104_109200/,,1900,,80 m²,,,,,ut1516083,2026-04-06
https://www.pisos.com/alquilar/piso-horta_guinardo_horta08032-61700612330_109200/,,1750,,65 m²,,,,,ut1516090,2026-04-06
https://www.pisos.com/alquilar/piso-la_vila_de_gracia08012-61761309246_109200/,,2450,,120 m²,,,,,ut1516201,2026-04-06
https://www.pisos.com/alquilar/piso-el_barri_gotic08002-61742826561_109200/,,1800,,90 m²,,,,,ut1592231,2026-04-06
https://www.pisos.com/alquilar/piso-la_nova_esquerra_de_eixample08015-61734312827_109200/,,1900,,60 m²,,,,,ut1593104,2026-04-06
https://www.pisos.com/alquilar/piso-la_vila_de_gracia08012-61732456501_109200/,,2100,,80 m²,,,,,ut1523084,2026-04-06
https://www.pisos.com/alquilar/piso-la_nova_esquerra_de_eixample08036-61669270064_109200/,,2200,,100 m²,,,,,ut1516207,2026-04-06
https://www.pisos.com/alquilar/piso-la_vila_de_gracia08012-61731527392_109200/,,1900,,60 m²,,,,,ut1610470,2026-04-06
https://www.pisos.com/alquilar/piso-gracia_la_salut08023-61723525666_109200/,,1400,,70 m²,,,,,ut1620790,2026-04-06
https://www.pisos.com/alquilar/piso-la_vila_de_gracia08012-61682399379_109200/,,2000,,100 m²,,,,,ut1617685,2026-04-06
https://www.pisos.com/alquilar/piso-la_vila_de_gracia08012-61749148297_109200/,,1800,,60 m²,,,,,ut1585056,2026-04-06
https://www.pisos.com/alquilar/piso-antiga_esquerra_de_eixample08008-61701476131_109200/,,2300,,80 m²,,,,,ut1516205,2026-04-06
https://www.pisos.com/alquilar/piso-el_barri_gotic08002-61730480496_109200/,,950,,40 m²,,,,,ut1032396,2026-04-06
https://www.pisos.com/alquilar/piso-la_vila_de_gracia08012-61669985570_109200/,,2300,,100 m²,,,,,ut1545652,2026-04-06
https://www.pisos.com/alquilar/piso-el_barri_gotic08002-61737145293_101800/,,1600,,60 m²,,2,,1ª,I-048OSV-W-048OSV,2026-04-06
https://www.pisos.com/alquilar/piso-eixample_sant_antoni08015-61680560269_101800/,,2042,,109 m²,,3,,,I-048PCY-W-048PCY,2026-04-06
https://www.pisos.com/alquilar/piso-la_sagrada_familia08025-61737783890_101800/,,1600,,77 m²,,2,,4ª,I-048PIS-W-048PIS,2026-04-06
https://www.pisos.com/alquilar/piso-el_baix_guinardo08025-61734098663_101800/,,2300,,86 m²,,3,,3ª,I-048PJ3-W-048PJ3,2026-04-06
https://www.pisos.com/alquilar/piso-antiga_esquerra_de_eixample08036-61710222114_101800/,,3250,,100 m²,,3,,1ª,I-048PIM-W-048PIM,2026-04-06
https://www.pisos.com/alquilar/piso-sant_gervasi_galvany08021-61682140281_101800/,,5500,,,,,,,I-0482X7-W-0482X7,2026-04-06
https://www.pisos.com/alquilar/piso-la_vila_de_gracia08012-61705292836_109100/,,2500,,109 m²,,3,,1ª,295375,2026-04-06
https://www.pisos.com/alquilar/piso-antiga_esquerra_de_eixample08011-61672853747_109200/,,1750,,97 m²,,,,,ut1691302,2026-04-06
https://www.pisos.com/alquilar/piso-el_raval08001-61693684628_109200/,,1213,,63 m²,,,,,ut1689849,2026-04-06
https://www.pisos.com/alquilar/piso-sant_marti_el_poblenou08018-61693022191_109200/,,1438,,70 m²,,,,,ut1238216,2026-04-06
https://www.pisos.com/alquilar/piso-la_nova_esquerra_de_eixample08015-61699795276_109200/,,1209,,60 m²,,,,,ut765212,2026-04-06
https://www.pisos.com/alquilar/piso-el_barri_gotic08002-61720397187_109200/,,1375,,58 m²,,,,,ut662907,2026-04-06
https://www.pisos.com/alquilar/piso-el_poble_sec08004-61698485378_109200/,,1195,,55 m²,,,,,ut1265144,2026-04-06
https://www.pisos.com/alquilar/piso-el_raval08001-61703831136_109200/,,1250,,40 m²,,,,,ut1403345,2026-04-06
https://www.pisos.com/alquilar/piso-sant_pere_santa_caterina_la_ribera08003-61714297590_109200/,,900,,40 m²,,,,,ut1584958,2026-04-06
https://www.pisos.com/alquilar/piso-la_dreta_de_eixample08009-61671709234_109200/,,2300,,75 m²,,,,,ut1575246,2026-04-06
https://www.pisos.com/alquilar/piso-el_fort_pienc08013-61728945489_109200/,,3000,,80 m²,,,,,ut1223141,2026-04-06
https://www.pisos.com/alquilar/piso-sant_gervasi_galvany08021-61723558067_101800/,,4400,,224 m²,,4,,,I-048NPF-W-048NPF,2026-04-06
https://www.pisos.com/alquilar/atico-el_raval08001-61696957275_101800/,,1380,,36 m²,,1,,4ª,I-048MJ0-W-048MJ0,2026-04-06
https://www.pisos.com/alquilar/piso-antiga_esquerra_de_eixample08011-61671789305_101800/,,5000,,124 m²,,2,,4ª,I-048MT0-W-048MT0,2026-04-06
https://www.pisos.com/alquilar/piso-la_nova_esquerra_de_eixample08029-61726236676_109200/,,2304,,80 m²,,,,,ut1688657,2026-04-06
https://www.pisos.com/alquilar/piso-antiga_esquerra_de_eixample08007-61711085264_109200/,,980,,100 m²,,,,,ut1363908,2026-04-06
https://www.pisos.com/alquilar/piso-el_camp_de_arpa_del_clot08026-61711260460_101800/,,1800,,90 m²,,2,,,I-048MHM-W-048MHM,2026-04-06
https://www.pisos.com/alquilar/piso-el_barri_gotic08002-61689894521_109200/,,2700,,85 m²,,,,,ut1619308,2026-04-06
https://www.pisos.com/alquilar/piso-les_corts_barrio08014-61696180230_101800/,,1838,,75 m²,,2,,1ª,I-048IWA-W-048IWA,2026-04-06
https://www.pisos.com/alquilar/piso-sant_andreu_barrio08030-61702151840_101800/,,2112,,67 m²,,2,,3ª,I-048EMO-W-048EMO,2026-04-06
https://www.pisos.com/alquilar/piso-el_raval08001-61667446969_101800/,,1500,,130 m²,,1,,,I-048H1C-W-048H1C,2026-04-06
https://www.pisos.com/alquilar/piso-la_dreta_de_eixample08009-61758474010_101800/,,2400,,98 m²,,3,,,I-048K7D-W-048K7D,2026-04-06
https://www.pisos.com/alquilar/piso-la_dreta_de_eixample08007-61726817706_101800/,,5500,,256 m²,,8,,,I-048E31-W-048E31,2026-04-06
https://www.pisos.com/alquilar/piso-sant_gervasi_galvany-61675658660_106500/,,2678,,142 m²,,4,,1ª,188830485-153178,2026-04-06
https://www.pisos.com/alquilar/piso-el_barri_gotic08003-61716440933_109200/,,1900,,90 m²,,,,,ut1520404,2026-04-06
https://www.pisos.com/alquilar/piso-montbau08035-61766430443_109200/,,1400,,60 m²,,,,,ut1617743,2026-04-06
https://www.pisos.com/alquilar/piso-la_dreta_de_eixample08009-61712328543_109200/,,2300,,75 m²,,,,,ut1618414,2026-04-06
https://www.pisos.com/alquilar/piso-el_raval08001-61715155202_109200/,,1750,,40 m²,,,,,ut1689811,2026-04-06
https://www.pisos.com/alquilar/piso-la_marina_del_port_parc_de_montjuic08038-61759036635_101800/,,1800,,56 m²,,1,,,I-048JUW-W-048JUW,2026-04-06
https://www.pisos.com/alquilar/piso-sarria_sant_gervasi_sarria08034-61677518174_101800/,,5400,,221 m²,,4,,4ª,I-048JR9-W-048JR9,2026-04-06
https://www.pisos.com/alquilar/piso-el_barri_gotic08002-61729492576_109200/,,3714,,112 m²,,,,,ut1532426,2026-04-06
https://www.pisos.com/alquilar/piso-el_barri_gotic08002-61683305905_109200/,,1849,,69 m²,,,,,ut1522365,2026-04-06
https://www.pisos.com/alquilar/piso-el_parc_la_llacuna_del_poblenou08018-61729075017_109200/,,1800,,70 m²,,,,,ut1576226,2026-04-06
https://www.pisos.com/alquilar/piso-sant_pere_santa_caterina_la_ribera08003-61741471897_109200/,,2460,,90 m²,,,,,ut1243546,2026-04-06
https://www.pisos.com/alquilar/piso-el_fort_pienc08013-61742479930_109200/,,1800,,40 m²,,,,,ut1689175,2026-04-06
https://www.pisos.com/alquilar/atico-el_poble_sec08004-61712205847_101800/,,1450,,55 m²,,1,,,I-0489KE-W-0489KE,2026-04-06
https://www.pisos.com/alquilar/piso-el_raval08002-61670308897_109200/,,2096,,78 m²,,,,,ut1688669,2026-04-06
https://www.pisos.com/alquilar/piso-el_raval08002-61759245315_109200/,,2148,,47 m²,,,,,ut1688656,2026-04-06
https://www.pisos.com/alquilar/piso-ciutat_vella_la_barceloneta08003-61715022876_109200/,,1852,,33 m²,,,,,ut1688670,2026-04-06
https://www.pisos.com/alquilar/piso-el_raval08002-61673679129_109200/,,2016,,47 m²,,,,,ut1688655,2026-04-06
https://www.pisos.com/alquilar/piso-el_raval08002-61765158248_109200/,,2127,,78 m²,,,,,ut1688663,2026-04-06
https://www.pisos.com/alquilar/piso-el_raval08002-61751965471_109200/,,1772,,47 m²,,,,,ut1688659,2026-04-06
https://www.pisos.com/alquilar/piso-el_raval08002-61709533644_109200/,,1656,,47 m²,,,,,ut1688661,2026-04-06
https://www.pisos.com/alquilar/piso-el_raval08002-61668974776_109200/,,2034,,50 m²,,,,,ut1688662,2026-04-06
https://www.pisos.com/alquilar/piso-el_raval08002-61732514737_109200/,,2022,,50 m²,,,,,ut1688666,2026-04-06
https://www.pisos.com/alquilar/piso-el_raval08002-61747783317_109200/,,1849,,47 m²,,,,,ut1688665,2026-04-06
https://www.pisos.com/alquilar/piso-el_raval08002-61737208669_109200/,,2246,,68 m²,,,,,ut1688660,2026-04-06
https://www.pisos.com/alquilar/piso-el_raval08002-61690819450_109200/,,1763,,47 m²,,,,,ut1688658,2026-04-06
https://www.pisos.com/alquilar/piso-el_fort_pienc08013-61747820857_109200/,,2400,,40 m²,,,,,ut1041068,2026-04-06
https://www.pisos.com/alquilar/piso-la_dreta_de_eixample08013-61708784331_109200/,,2350,,120 m²,,,,,ut1611705,2026-04-06
https://www.pisos.com/alquilar/piso-la_vila_de_gracia08012-61698573426_109200/,,1400,,50 m²,,,,,ut1637351,2026-04-06
https://www.pisos.com/alquilar/piso-el_camp_en_grassot_gracia_nova08025-61735717232_109200/,,2150,,90 m²,,,,,ut1617641,2026-04-06
https://www.pisos.com/alquilar/piso-la_vila_de_gracia08012-61759958780_109200/,,1100,,45 m²,,,,,ut1553128,2026-04-06
https://www.pisos.com/alquilar/piso-la_vila_de_gracia08012-61700736426_109200/,,1650,,72 m²,,,,,ut1607198,2026-04-06
https://www.pisos.com/alquilar/piso-el_fort_pienc08013-61734909545_109200/,,2400,,60 m²,,,,,ut1041054,2026-04-06
https://www.pisos.com/alquilar/piso-el_fort_pienc08013-61718592954_109200/,,2400,,40 m²,,,,,ut1033142,2026-04-06
https://www.pisos.com/alquilar/piso-la_sagrada_familia08013-61747520546_109200/,,1800,,75 m²,,,,,ut1637019,2026-04-06
https://www.pisos.com/alquilar/piso-la_vila_de_gracia08012-61667562397_109200/,,1500,,60 m²,,,,,ut1516206,2026-04-06
https://www.pisos.com/alquilar/piso-les_corts_barrio08029-61725483331_109200/,,2100,,80 m²,,,,,ut1548170,2026-04-06
https://www.pisos.com/alquilar/piso-la_vila_de_gracia08012-61697268970_109200/,,1850,,90 m²,,,,,ut1520366,2026-04-06
https://www.pisos.com/alquilar/piso-ciutat_vella_la_barceloneta08003-61716185296_101800/,,1850,,75 m²,,2,,4ª,I-048FUF-W-048FUF,2026-04-06
https://www.pisos.com/alquilar/atico-la_dreta_de_eixample08037-61667745589_101800/,,1300,,30 m²,,1,,7ª,I-0489L2-W-0489L2,2026-04-06
https://www.pisos.com/alquilar/atico-la_nova_esquerra_de_eixample08015-61670980416_101800/,,2200,,48 m²,,1,,,I-0488LE-W-0488LE,2026-04-06
https://www.pisos.com/alquilar/piso-el_putxet_el_farro08006-61726437189_106500/,,2650,,75 m²,,3,,,110548155-Arco,2026-04-06
https://www.pisos.com/alquilar/piso-la_dreta_de_eixample-61743372184_106500/,,4250,,60 m²,,1,,,110550039-Utopia,2026-04-06
https://www.pisos.com/alquilar/piso-el_fort_pienc08013-61724790698_109200/,,2000,,25 m²,,,,,ut1349523,2026-04-06
https://www.pisos.com/alquilar/piso-sant_gervasi_galvany08006-61716821750_109200/,,1700,,70 m²,,,,,ut1657284,2026-04-06
https://www.pisos.com/alquilar/piso-la_dreta_de_eixample08008-61683441970_101800/,,5900,,158 m²,,3,,,I-048DQV-W-048DQV,2026-04-06
https://www.pisos.com/alquilar/piso-la_dreta_de_eixample08009-61696992970_109200/,,2670,,120 m²,,,,,ut1625488,2026-04-06
